Twitter Query: -filter:retweets -filter:replies from:narendramodi OR from:RahulGandhi OR from:ArvindKejriwal OR from:BJP4India OR from:INCIndia OR from:AamAadmiParty,,,,,,,,,,,User Details,,,,,,,,,
Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
2/11/2019,@BJP4India,BJP,"BJP National President Shri Amit Shah is addressing the 'Surrender Day' program organized on the occasion of the sacrifice of Pt. Deendayal Upadhyay ji, pioneer of Integral Humanism in New Delhi. #SamarpanDiwas",1094808343112081408,https://www.periscope.tv/BJP4India/1rmxPQNOmryKN?t=3m34s,,,2185,5084,Twitter Web Client,10503250,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/11/2019,@narendramodi,Narendra Modi,"Deen Dayal Ji emphasised on honesty in public life. Today on his Punya Tithi, BJP is starting a movement #SamarpanDivas to further transparency and clean money in politics. Urging you all to donate to the Party. The NaMo App is an easy way to do so. I too made my contribution.",1094807094560202762,,https://pbs.twimg.com/media/DzGJParX0AEpBNN.jpg,,4516,11061,Twitter for iPhone,45652865,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/11/2019,@narendramodi,Narendra Modi,Remembering Pandit Deen Dayal Upadhyaya Ji on his Punya Tithi. His emphasis on ‘Integral Humanism’ inspires millions of people. He was known as an exceptional organiser who mentored several patriotic and hardworking Karyakartas. His was a life devoted to nation building.,1094806352394940416,,,,4980,18706,Twitter for iPhone,45652865,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/11/2019,@INCIndia,Congress,"After the PMO forced the waiver of a sovereign guarantee, it now turns out the PMO asked for the WAIVER of standard ANTI-CORRUPTION clauses. Who was the PMO trying to shield? There is no doubt that #ChowkidarChorHai",1094801670213591040,https://www.thehindu.com/news/national/government-waived-anti-corruption-clauses-in-rafale-deal/article26231793.ece/amp/?__twitter_impression=true,,,1016,2205,Twitter for Android,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/11/2019,@BJP4India,BJP,"This call was recorded by one of our well wishers. Several people in Delhi have received such misleading calls. EC must take note of this gross violation by AAP and Shri Arvind Kejriwal. If anyone of you have also received such calls, do write in. #KejriwalMakingFakeCalls",1094801423672307712,,pic.twitter.com/i5nVp2TfAE,,1464,2205,Twitter Media Studio,10503250,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/11/2019,@INCIndia,Congress,Congress President @RahulGandhi will be in Lucknow today with AICC General Secretaries & Incharges UP East &amp; West Smt. Priyanka Gandhi Vadra &amp; Shri @JM_Scindia.,1094800693096075266,,https://pbs.twimg.com/media/DzDp_eyVsAEXpus.jpg,,581,1794,TweetDeck,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/11/2019,@narendramodi,Narendra Modi,I will be in Vrindavan today for a unique programme- to mark the serving of the 3rd billionth meal by the Akshaya Patra Foundation. Congratulations to all those associated with this mission. Their efforts towards eradicating hunger are exemplary.,1094796674227159046,http://nm-4.com/j5f8,,,6740,24653,Twitter for iPhone,45652865,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/11/2019,@narendramodi,Narendra Modi,"Today, will inaugurate @Petrotech2019 and address the inaugural session of the conference. #PETROTECH2019 brings together leading stakeholders of the oil and gas sectors. This conference will enhance investments in India in the oil and energy sectors.",1094796386829303808,http://www.pmindia.gov.in/en/news_updates/pm-to-inaugurate-petrotech-2019-on-february-11-2019/?comment=disable,,,2571,6626,Twitter for iPhone,45652865,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/11/2019,@RahulGandhi,Rahul Gandhi,"Coming to Lucknow. Priyanka Gandhi Vadra and Jyotiraditya Scindia will be together. At about 12 a.m., a road-show has been organized from Lucknow's airport to party headquarters. You are excited to meet everyone.",1094794777382567936,,https://pbs.twimg.com/media/DzF-CdjWwAAlhRo.jpg,,7536,32053,Twitter for iPhone,8562381,206,2159,✅,4/25/2015,"12, Tughlak Lane, New Delhi","This is the official account of Rahul Gandhi | Member of Parliament | President, Indian National Congress",http://www.inc.in,,View
2/11/2019,@INCIndia,Congress,Fakhruddin Ali Ahmed was a prominent figure during the Indian Freedom Movement & the fifth President of Independent India. He also served as both a Rajya Sabha &amp; Lok Sabha member and held important portfolios during his political career. We honour his contribution today.,1094785593823907840,,https://pbs.twimg.com/media/DzDrrpvU0AAp7Te.jpg,,441,1531,TweetDeck,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/11/2019,@BJP4India,BJP,"Namatan on the death anniversary of Integrated Humanism and the Father of Antyodaya, the intense nationalist, the excellent organizer and our path demonstrator Pt. Deendayal Upadhyay ji. #SamarpanDiwas",1094785593630969856,,https://pbs.twimg.com/media/DzDqLTFUcAAfttF.jpg,,709,1225,TweetDeck,10503250,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/10/2019,@narendramodi,Narendra Modi,Thank you Hubballi for the enthusiasm today! @BJP4Karnataka,1094660735160901632,,https://pbs.twimg.com/media/DzEDcajX0AAr2LA.jpg,,4406,15690,Twitter Web Client,45652865,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/10/2019,@narendramodi,Narendra Modi,Karnataka offers the best trailer of a 'Maha Milawat' government. Opportunist alliance. Decisions taken by a few. Constant bickering over portfolios. Internal fights. A helpless CM who becomes a punching bag for all coalition partners. Such a Government is disastrous.,1094659693421576193,,pic.twitter.com/fftntCTpTv,,4445,11385,Twitter Media Studio,45652868,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/10/2019,@narendramodi,Narendra Modi,The people of India trust BJP. Our track record shows we can eliminate corruption and end the culture of middlemen roaming the corridors of power.,1094659509199417344,,pic.twitter.com/YIRD492tq4,,4757,14898,Twitter Media Studio,45652868,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/10/2019,@BJP4India,BJP,Watch this beautiful rendition! 'Vande Mataram | New India One India' Courtesy: One India Foundation,1094649697996726272,,pic.twitter.com/TgO70Pw4ul,,4192,9737,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/10/2019,@BJP4India,BJP,"BJP National President Shri Amit Shah will address the 'Surrender Day' program organized on 9th morning at the 9th morning in New Delhi on the sacrifice day of Pt Deendayal Upadhyay, the pioneer of Integral Humanism. See Live on",1094643109420457985,http://facebook.com/BJP4India,https://pbs.twimg.com/media/DzDzrPWU0AY7LnT.jpg,,1577,2418,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/10/2019,@INCIndia,Congress,"The only thing travelling at lightning speed are Mr. 'Ghotala's' lies. RT @PiyushGoyal: It’s a bird...It’s a plane...Watch India’s first semi-high speed train built under ‘Make in India’ initiative, Vande Bharat Express zooming past at lightening speed.",1094640996976156674,https://twitter.com/PiyushGoyal/status/1094496373410615296,pic.twitter.com/KbbaojAdjO,,1632,5339,Twitter for Android,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/10/2019,@BJP4India,BJP,"Give the farmer a gift of happiness which is expected from him. For the BJP Resolution letter, please talk to Mr. Modi on his mind. Dial 6357171717 ➞ Send your suggestions online. Send your suggestions on Namo App #BharatKeMannKiBaat",1094637620158713856,"http://bjp.org/bkmkb2019
http://nm4.in/dnldapp",https://pbs.twimg.com/media/DzDqb_OVYAAX-VL.jpg,,621,1015,TweetDeck,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/10/2019,@ArvindKejriwal,Arvind Kejriwal,"Ur ECs shud resign for converting EC in BJP office Shameful Modi ji has subverted every institution You do not allow BJP to succeed in its conspiracies, your police, your EC - do not let them do such wrong and dirty work like this. This country is bigger than any one person and party RT @VijayGoelBJP: @ArvindKejriwal should resign after the Press Release of @Coodelhi Office of the Commissioner of Delhi Police to investigate the matter of misleading call to the citizens of Delhi that their names have been deleted .",1094634087783038976,"https://twitter.com/VijayGoelBJP/status/1094631629321093120
https://twitter.com/CeodelhiOffice/status/1094610221102698498",,,1927,6225,Twitter for iPhone,14449084,209,5858,✅,11/5/2011,India,"सब इंसान बराबर हैं, चाहे वो किसी धर्म या जाति के हों। हमें ऐसा भारत बनाना है जहाँ सभी धर्म और जाति के लोगों में भाईचारा और मोहब्बत हो, न कि नफ़रत और बैर हो।",http://www.AamAadmiParty.org,,View
2/10/2019,@BJP4India,BJP,Karnataka’s CM appears to be a punching bag for all. Everyone is challenging him & it’s difficult to figure out who’s the in charge of the state. They want to impose the same ‘Mazboor’ model on the entire country : PM Shri @narendramodi #SouthIndiaForNaMo,1094629755956023296,,https://pbs.twimg.com/media/DzDbHkLV4AEIsOD.jpg,,1826,4261,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/10/2019,@BJP4India,BJP,Watch PM Shri @narendramodi highlighting the various tax benefits given to the middle class in the recent budget which includes full tax rebate for the people earning up to Rs. 5 lakh and tax exemption on notional rental income on the second house. #SouthIndiaForNaMo,1094629233001881601,,https://pbs.twimg.com/media/DzDnXw2U0AI96c8.jpg,,1053,1771,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/10/2019,@BJP4India,BJP,"Loan waiver scheme is announced only for electoral gains & has benefited only a handful of farmers in Karnataka. PM Kisan Samman Nidhi Yojana will provide Rs. 6000 per year to farmers unlike the loan waivers by Congress, which comes once in every 10 years: PM #SouthIndiaForNaMo",1094628254344867840,,https://pbs.twimg.com/media/DzDa-RHVsAMfcLh.jpg,,999,1362,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/10/2019,@narendramodi,Narendra Modi,"Good to see the vibrant conversations, insightful facts, stories and videos around how cities are transforming. Do check out #MODIfiedCities & also share your observations.",1094613964867190784,,,,5158,19241,Twitter for iPhone,45652868,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/10/2019,@BJP4India,BJP,"The honest person has faith in Modi. And those who are corrupt, they suffer from Modi. #SouthIndiaForNaMo",1094613302074691585,,pic.twitter.com/DyaW25ajI3,,2202,6128,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/10/2019,@BJP4India,BJP,Karnataka’s CM appears to be a punching bag for all. Everyone is challenging him and it’s difficult to figure out who’s the incharge of the state. They want to impose the same ‘Mazboor’ model on the entire country : PM Modi #SouthIndiaForNaMo,1094603930225455106,,,,655,1301,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/10/2019,@BJP4India,BJP,"Opposition have no interest in the welfare of the farmers, youth and the poor. They are selfish and only works for their own interests : PM Modi #SouthIndiaForNaMo",1094602286490210304,,https://pbs.twimg.com/media/DzDOrI8UcAA3Vxg.jpg,,689,893,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
